temperature,humidity,rainfall,ph,nitrogen,phosphorous,potassium,carbon,soil,label
18.652211628676604,91.3520325065927,115.72068165984624,7.9064899942396165,58.07,61.93,56.78,0.89,Peaty Soil,orange
27.69537260447427,57.801403492907966,179.70691029104472,4.855059220614497,64.84,39.26,50.44,1.26,Acidic Soil,tea
25.69642083,64.39173836,247.2123321,4.804786385,71.6445,38.81,55.1,1.21,Acidic Soil,tea
25.629020691152895,82.79366013444317,209.72789028150325,5.499930601081157,76.96,47.1,57.1,1.21,Peaty Soil,rice
29.60718808,93.15642801,62.68710535,6.57398033,59.61,95.6,59.848,0.65,Loamy Soil,papaya
26.375788961574322,81.10133996677234,187.07760797024466,5.624243028526649,69.31,48.65,58.86,2.26,Peaty Soil,rice
24.626113455666516,83.72414284818018,289.31392457431923,6.535670548962866,84.536,90.31,136.65,1.19,Loamy Soil,rice
27.253699558518754,80.63396083233802,108.78577102162384,5.857121108522706,65.47999999999999,52.77,51.1,1.68,Acidic Soil,banana
27.32905734344264,71.83755760461389,93.26596659470619,7.00507704374226,82.11,52.36,123.84,3.48,Silty Loam,garlic
25.684834468849832,83.94507291393623,40.2239848893232,6.877381972329357,53.9395,144.53795,95.83,1.58,Neutral Soil,watermelon
22.08576562,83.47038318,231.7364957,6.372576327,73.73,69.91,89.25,0.93,Acidic Soil,rice
27.09930816533999,82.2422119755748,204.74285377055648,6.728055924177977,63.52,46.77,96.08,3.51,Silty Loam,chives
26.06312650491336,66.67972029478557,47.61476886418174,6.49060589497037,96.48,90.86,143.91,2.21,Loamy Soil,shallots
20.45057360378877,91.44626818712086,117.81470568214738,6.876906397992699,58.87,142.015,139.584,1.67,Loamy Soil,orange
24.165182237559424,92.47909143428848,109.80259067955032,6.482741560609019,65.85,89.22,72.95,0.91,Neutral Soil,orange
21.89753563703097,63.617637232155154,245.72990699043876,4.55236955558439,69.0,38.71,51.33,1.88,Acidic Soil,tea
26.69727299644957,95.10217423901955,25.11774868628509,6.3623305674855475,54.79,82.08,46.35,1.17,Acidic Soil,muskmelon
29.7,67.9,116.2,6.04,21.64,48.77,75.05,1.72,Silty Loam,soybean
14.05090252873125,91.54235969868402,106.99891862529377,7.546893131743737,60.36,72.78,63.26,1.62,Peaty Soil,orange
24.45132792,93.10527686,109.4711098,6.528354932,63.85,89.22,70.95,0.91,Neutral Soil,orange
31.99490489,50.84881347,97.38741498,5.279388967,58.8,38.87,47.55,1.83,Peaty Soil,mango
27.696979671486787,78.75600233971221,92.98778687561827,6.297796296335975,59.62,61.96,55.51,0.8,Acidic Soil,banana
25.63016354573156,82.82397093757598,119.58551707456533,5.8838243514562825,66.02,48.37,53.16,1.96,Peaty Soil,banana
35.14762568603806,45.76477020474806,99.143309182296,6.393560596862061,58.73,55.05,62.79,1.68,Acidic Soil,mango
25.7,79.2,205.4,6.13,89.33,48.24,70.35,3.38,Silty Loam,chives
35.53845018,52.94641947,91.54560427,4.934964765,59.57,37.69,45.91,2.05,Peaty Soil,mango
22.92,57.5,77.72,5.69,41.0,25.0,35.0,846.0,Sandy Soil,sweetpotato
22.31356940947137,91.68316938693285,119.64732513643813,7.602587965540528,61.47,76.07,67.54,2.08,Peaty Soil,orange
28.14393663471632,91.22332479915546,178.87345073418035,6.609744589950212,73.74,105.12,105.63,1.96,Loamy Soil,papaya
28.22176770699651,72.60103019989351,66.51569043383569,6.7981384842760795,77.82,77.28,94.15,3.62,Loamy Soil,garlic
27.96872279,92.17444796,28.94766949,6.040559392,54.15,58.8005,43.9,1.12,Acidic Soil,muskmelon
23.287700636394174,66.38020958604665,164.185250202412,6.73500368356228,67.0,126.75,143.09,1.7,Loamy Soil,coffee
26.4020227,84.41007614,111.0162259,5.720726906,63.75,49.79,51.57,1.92,Acidic Soil,banana
25.666175895450596,84.30454438117413,42.88211951629135,6.948325925332791,58.06,142.85,112.84,1.86,Neutral Soil,watermelon
23.55882094,71.59351368,66.71995467,6.657964753,56.25,92.79,66.01,2.21,Neutral Soil,maize
24.51588066,83.5352163,230.4462359,6.685346424,76.22,109.64,137.65,2.34,Loamy Soil,rice
23.213544919309946,91.43603460468542,160.1687984455339,6.642754841038888,68.89,111.28,100.75,0.73,Neutral Soil,papaya
31.057319864511516,50.486717789118345,91.57299077982101,6.876944613147385,55.73,107.91,101.32,0.94,Neutral Soil,mango
32.692990342541805,70.40607805947224,82.72256339253815,6.341126176074319,20.04,67.77,82.17,2.0,Loamy Soil,peanut
33.25160295687788,91.2746346452994,138.35792028809905,6.853957825400153,70.44,146.086,143.0889,0.94,Loamy Soil,papaya
25.844507887182015,85.25550043987182,171.44889548170366,6.418085405596335,154.89,85.79,174.46,3.87,Silty Loam,cabbage
25.34119774,84.47321314,91.06493353,6.435792374,60.8395,73.272,61.53,2.32,Acidic Soil,banana
28.455365228724773,80.33148503491351,165.17521869908424,6.072252906997217,25.78,53.8,66.09,1.7,Loamy Soil,soybean
30.55743803643695,74.24937372230586,124.98821308142631,6.425388416437242,30.77,46.44,53.67,1.78,Sandy Loam,mungbean
25.5674832,60.49244602,190.2257843,7.456646097,66.35,68.87,94.32,0.79,Loamy Soil,coffee
11.136779315737638,90.78613295349365,105.50246098610418,6.376180654936759,55.2595,82.24,68.55,2.32,Acidic Soil,orange
22.3,82.5,251.1,6.92,88.89,53.14,84.48,2.82,Loamy Soil,chives
28.21749197423025,62.193122006346414,192.08598112081708,6.75812183402772,32.0,23.0,47.0,655.0,Sandy Soil,cassava
29.404030313378556,71.43541103347157,217.59955788096602,6.2569507648797345,61.33,49.14,81.25,2.73,Silty Loam,chives
25.40933754133735,59.50683359288719,111.54845931114811,5.927191257265671,29.0,22.0,41.0,741.0,Loamy Soil,sweetpotato
26.62450339886102,77.4528901220805,91.62189775535569,6.3340654665323814,58.8395,60.67,57.88,2.02,Acidic Soil,banana
24.55497707268369,86.88928752777193,210.16145306810003,6.402868346575946,143.03,97.12,153.48,3.04,Silty Loam,cabbage
27.5529736,47.90859131,90.40332704,5.910634533,56.8575,43.19,51.06,0.98,Acidic Soil,mango
26.143844578492786,62.05553526998929,164.22355650170314,5.549133873617814,26.0,22.0,40.0,788.0,Loamy Soil,cassava
23.69287069,66.76090123,144.6576424,7.393825704,62.71,80.86,88.98,0.94,Loamy Soil,coffee
22.830233315691295,52.65001395065193,122.03158794898098,6.944748101898973,56.605,149.0820435,147.0874,0.82,Loamy Soil,coffee
27.52,64.13,109.95,7.34,31.0,23.0,22.0,781.0,Loamy Soil,cassava
28.3,79.1,159.8,6.75,27.99,44.56,70.25,2.41,Silty Loam,soybean
19.1648757742087,65.6408828127913,95.67993686520128,6.0544619532061725,58.54,49.52,53.78,1.53,Acidic Soil,maize
26.83054058,90.75379971,144.6656444,6.864143752,69.57,143.86921,144.82323,0.75,Loamy Soil,papaya
30.13868144140955,71.92017761062583,36.53473522190257,6.649882249351024,115.18,89.14,125.15,3.2,Sandy Loam,shallots
24.370351555810355,52.857500831821774,185.62138322275746,6.1783882514526,64.34,50.0205,66.0,0.53,Acidic Soil,coffee
18.87751445,65.76816093,94.76189431,6.082973754,56.54,51.52,53.78,1.53,Acidic Soil,maize
26.7320648,80.88684822,284.4364567,5.108681786,83.536,42.919,60.05,0.9,Acidic Soil,rice
29.47310812364998,59.987332202301644,34.87594125528646,6.654680869044926,84.04,74.23,133.39,2.44,Silty Loam,shallots
27.04069685915231,75.74477281627529,149.3778638963375,5.659062721118,108.33,96.87,152.19,2.99,Sandy Loam,chilli
33.93679864,52.72170281,97.4611918,6.460542749,59.69,59.32,64.09,1.43,Acidic Soil,mango
27.554133680868667,81.75739886129827,53.94481357514351,6.221369346585429,55.88,66.7525,49.42,2.36,Peaty Soil,mungbean
24.574743918271174,67.0754849441927,123.51901450318833,6.743931964964703,58.1,140.199,140.6,2.0,Loamy Soil,coffee
23.58957964461099,55.87798630783628,111.06192659600764,6.011158216546806,37.0,34.0,37.0,692.0,Loamy Soil,sweetpotato
24.86132302838104,59.35982537627523,73.67814653182351,5.837223397770906,53.08,47.71,50.9,0.87,Acidic Soil,maize
33.1056981,93.48447453,119.0417975,7.434118807,69.476,94.6,76.6,1.05,Neutral Soil,orange
30.766117243028297,84.61122020254507,98.9998094791356,6.438525870748025,34.74,45.61,53.82,1.65,Sandy Loam,mungbean
30.62535248929084,64.96606094753335,41.57269715614135,6.436204900803074,83.93,88.93,125.52,2.39,Sandy Loam,shallots
33.8,66.2,51.8,5.85,15.75,61.4,74.07,1.26,Sandy Loam,peanut
26.401381606544447,76.23039077457415,204.28931040589475,6.899585344599077,133.44,112.61,179.72,3.76,Clay Loam,cabbage
32.0,77.6,201.9,6.59,122.34,90.84,167.51,2.52,Sandy Loam,chilli
27.451826660635625,64.15458497102868,109.25788137430008,7.387856457956393,29.0,25.0,22.0,781.0,Loamy Soil,cassava
29.919170062545074,62.50392834749958,76.79845829000148,6.087824285606966,100.12,63.03,133.42,2.08,Loamy Soil,shallots
26.533384786879527,92.71475869043427,63.12558075987867,6.631728373653193,56.61,99.0,61.02,0.94,Neutral Soil,papaya
26.8,73.3,116.2,6.93,28.94,41.85,68.08,2.45,Loamy Soil,mungbean
26.844456091993663,86.19843478711242,36.45876749013149,6.744298933799845,56.88,121.45,55.36,1.79,Neutral Soil,mungbean
23.622264429135857,82.13870464176578,220.61683730006914,6.3860526446255195,75.7,66.53,85.44,2.37,Peaty Soil,rice
22.3,85.1,172.0,6.59,133.11,103.29,170.43,3.61,Loamy Soil,cabbage
18.87957654,92.04304496,114.6659511,7.813916603,61.07,63.93,58.78,0.89,Peaty Soil,orange
25.2,75.3,152.5,6.39,77.81,51.76,98.55,2.81,Loamy Soil,chives
24.286291303398166,84.15096949518039,289.6341973952546,6.208331630125812,80.52,65.93,94.64,1.64,Peaty Soil,rice
27.22502245247426,75.81247942764098,101.54527176897423,6.1187723164075605,63.05,51.83,56.14,1.47,Acidic Soil,banana
15.153143803545374,90.79070866848734,103.03770647097306,6.2123434639592405,60.5,60.04,53.15,2.21,Acidic Soil,orange
24.12779352407802,55.380926784069544,245.28178147036735,4.917586025959124,69.47,38.28,57.4215,0.88,Acidic Soil,tea
26.124716274569916,65.5595477878897,73.95526915274067,7.415876246555616,100.0,61.5,90.08,2.58,Clay Loam,garlic
23.42611644,64.10651528,122.6847408,6.779984384,60.24,117.41,114.35,1.61,Neutral Soil,coffee
29.69630329597492,91.66482182110227,23.00683122329489,6.337108650726693,51.44,77.45,46.08,1.3,Acidic Soil,muskmelon
35.55298736918324,48.275476493349075,98.66313043915333,6.2532720362660665,60.25,50.96,60.09,1.54,Acidic Soil,mango
25.48701857112083,74.02089849119407,109.0455834630543,6.519450301015445,61.1105,76.74,72.14,0.95,Loamy Soil,maize
23.5,85.7,244.8,6.21,144.0,99.1,199.61,3.17,Loamy Soil,cabbage
22.43163359,60.43807179,193.10972,4.588707438,64.54,37.52,50.68,0.94,Acidic Soil,tea
27.46583649,94.79016045,27.27899847,6.440584681,53.95,80.88,46.5,0.8,Acidic Soil,muskmelon
31.405861804465914,70.46140001021084,152.27366320700906,6.202959029286972,131.67,119.93,121.12,2.12,Silty Loam,chilli
25.312162423699263,61.598673145270205,107.72885041094769,5.249289168149208,34.0,14.0,42.0,683.0,Loamy Soil,cassava
26.68386496,92.9585411,62.50689682,6.583760499,58.61,97.0,60.02,0.94,Neutral Soil,papaya
24.5,76.2,247.6,6.85,88.61,49.45,92.84,3.76,Loamy Soil,chives
28.2,70.9,100.5,6.24,147.05,103.43,126.51,2.86,Silty Loam,chilli
22.8056033,56.50768935,101.5952794,5.791649933,57.27,44.03,51.21,0.88,Acidic Soil,maize
28.625208612649434,81.4077953706919,36.3386214179018,6.894229731850706,51.88,146.4896,69.21,1.91,Loamy Soil,mungbean
24.48620746,92.98254537,183.49095,6.761953186,73.21,147.18,142.78,1.79,Neutral Soil,papaya
28.6956201,82.54195839,116.1616839,6.225225239,64.9805,61.96,59.99,1.87,Peaty Soil,banana
28.1,74.7,59.6,5.94,28.15,64.35,80.43,2.15,Sandy Loam,peanut
23.93381021609281,74.62691146460688,159.9748164478718,6.235846329310112,84.26,56.06,81.79,3.63,Silty Loam,chives
32.12147459471513,78.58388963422226,198.56915907813405,6.922986060453867,30.95,53.7,80.09,2.38,Loamy Soil,soybean
33.371661548634485,93.49111048319199,198.89436871257794,7.016711186711939,85.8,145.77452,145.80693,0.63,Loamy Soil,papaya
24.9,78.6,242.2,6.89,86.81,58.39,84.62,2.65,Loamy Soil,chives
22.507027633573763,56.31746075849491,153.26740974921384,4.727092583882152,64.687,35.53,47.0795,1.87,Acidic Soil,tea
25.861976070957766,80.76456333242739,98.11639818671502,5.74327378304843,61.12,52.04,52.06,1.98,Acidic Soil,banana
25.44419397454412,64.88859124752057,245.34460288192284,4.791941382802452,68.6445,37.81,57.1,1.21,Acidic Soil,tea
24.814421480558288,80.72965302820847,218.90413534071246,6.440995429115832,154.55,86.91,182.72,2.97,Silty Loam,cabbage
25.103296320619265,72.21055527283225,172.95232223269184,6.486633620526067,144.71,106.23,144.92,2.65,Sandy Loam,chilli
29.20585340400229,83.45168595768757,236.74713626057078,6.822007824919609,88.55,54.82,77.22,3.66,Silty Loam,chives
26.50534021586369,67.6535862028462,49.45968901934866,6.151211263331726,87.29,87.13,131.38,2.82,Loamy Soil,shallots
25.519203520849874,78.77947585765514,203.66827996925326,6.229655462060525,89.33,47.24,71.35,3.38,Silty Loam,chives
30.49183837,90.4582865,113.3302105,7.781988584,67.37,64.7,59.32,0.62,Alkaline Soil,orange
29.483831406879965,91.22971961026475,233.2048304741733,6.801252751974048,84.21,136.57,139.134,1.25,Loamy Soil,papaya
22.142225742118658,88.36798225685,182.21600592033,6.395611860954692,173.76,87.81,178.17,2.55,Loamy Soil,cabbage
27.38538997,88.66663953,58.29933073,6.702772465,57.86,119.49,66.15,0.75,Neutral Soil,mungbean
31.18298415,90.21646909,54.01872359,6.734005648,58.44,131.75,67.08,1.45,Neutral Soil,papaya
26.00373964,62.1445102,153.477776,6.559817161,63.78,72.35,86.49,1.73,Loamy Soil,coffee
29.03157242,91.82172592,24.93861254,6.243673725,53.69,66.42,44.4,1.7,Acidic Soil,muskmelon
31.1,70.9,194.3,5.97,141.24,102.23,155.68,2.86,Sandy Loam,chilli
27.083978129109532,50.22089847399064,95.36132190646727,6.1321395300430614,55.0,45.6,55.16,1.97,Acidic Soil,mango
26.989588704256214,79.44505396364691,142.89651675736798,6.541702487907453,23.93,41.0,66.06,2.37,Loamy Soil,soybean
25.255787308033202,81.8318073206273,146.72728575985266,6.656373314387045,130.09,108.96,171.58,2.38,Silty Loam,chilli
24.28,55.33,124.93,6.01,36.0,25.0,31.0,837.0,Loamy Soil,sweetpotato
25.643473060523384,80.84546037755088,94.98855478104737,6.271361023778561,59.8395,64.24000000000001,56.36,1.12,Acidic Soil,banana
30.14801767633054,68.15191859921376,66.6566840194632,6.25509939394034,27.39,52.99,87.71,1.65,Loamy Soil,peanut
26.59939858010014,90.85547794628846,61.225522964398934,6.733276009484329,56.8895,107.16,63.76,2.04,Neutral Soil,papaya
23.69069038163738,80.09570120371495,245.27373433521322,5.9486759260320765,154.54,114.87,188.32,3.52,Silty Loam,cabbage
26.82060057,83.89241484,43.97193745,6.463271076,55.51,76.89,50.92,0.68,Acidic Soil,watermelon
31.34920143,91.48247612,109.1549823,7.181907673,67.39,142.5659,120.01,1.74,Neutral Soil,orange
26.94712644096566,51.432209731802615,127.17903981375339,6.764036440598974,59.82,79.18,95.54,1.05,Neutral Soil,coffee
29.383308754839437,76.47253665123357,89.01840415801897,5.706799421126441,64.39,48.95,51.35,0.67,Acidic Soil,banana
28.05380704,91.81758779,20.76582087,6.706053225,52.97,123.71,49.42,1.33,Loamy Soil,muskmelon
27.183182177964976,62.82597964195346,157.177747196405,5.0612172358252785,19.0,24.0,38.0,629.0,Sandy Soil,cassava
27.333127828524983,89.61059108081768,59.78266254411111,6.606013554610334,58.86,120.49,67.15,0.75,Neutral Soil,mungbean
30.15672250332084,51.000531551255705,94.41744854071281,5.672835028144883,60.03,42.35,48.68,2.01,Acidic Soil,mango
24.236445102451242,53.36427845476114,121.33891824879322,6.7358253677476005,62.605,92.27,95.75,0.98,Loamy Soil,coffee
29.0,70.5,99.5,6.13,80.89,77.69,142.18,3.39,Silty Loam,shallots
21.59915678785921,82.58806817771861,290.5063551410864,6.503190224387897,77.08,77.32,120.97,1.7,Loamy Soil,rice
27.19942117490148,78.16463317113596,109.02093861369406,5.974983008483052,66.03999999999999,53.39,57.48,0.51,Acidic Soil,banana
28.56047826200165,93.12577085757846,30.510941654826564,6.394312550841528,51.19,79.44,45.95,1.41,Acidic Soil,muskmelon
32.68637536768046,68.01056948715929,53.944668735988216,6.300861469936691,13.2,59.3,87.0,1.27,Sandy Loam,peanut
29.2,72.2,86.2,6.61,23.79,31.69,65.12,2.38,Sandy Loam,mungbean
28.012513031246158,70.20858387974741,100.2602892990959,6.268058954322731,146.05,105.43,125.51,2.86,Silty Loam,chilli
24.94835771629674,89.03665407515277,58.38981761962854,6.499606146118734,58.04,91.32,56.47,2.03,Neutral Soil,watermelon
21.94351398094728,81.13982210738178,198.75275626294106,6.118422058448849,68.78,56.29,65.59,1.28,Peaty Soil,rice
32.398286722587024,67.24951726689414,57.89665871080288,5.8900570076422785,31.79,67.7,80.32,1.56,Loamy Soil,peanut
30.543912265802827,50.2842212275674,88.39948064224906,6.759691444407001,58.73,110.91,105.32,0.94,Neutral Soil,mango
28.580485401292346,72.56270710908655,70.50945555672308,6.09638405455142,118.2,65.89,134.6,2.5,Sandy Loam,shallots
25.70012966867329,82.51960360998619,53.228970430357066,6.282529155497355,58.43,63.019999999999996,52.05,2.27,Acidic Soil,watermelon
29.742416602298132,64.83299860817765,44.97995281398304,6.214315464366493,116.77,83.89,104.22,2.04,Loamy Soil,shallots
28.641114957569542,67.27206767317307,83.53966115605871,7.184285399246357,70.54,52.17,107.95,3.8,Loamy Soil,garlic
26.865341474270558,76.57293155796177,98.7795790314906,6.139909521328652,64.63,58.03,56.58,1.95,Acidic Soil,banana
24.329968930703835,83.16047842230566,120.18450599557711,6.13327339293437,122.97,116.74,160.48,2.53,Silty Loam,chilli
24.123802299238534,82.24052184557519,226.20497300106567,6.371251779605881,73.33,69.04,89.11,0.63,Acidic Soil,rice
23.876711809755786,70.60043065208741,80.26190669311325,6.171952443708517,95.62,67.09,118.14,2.9,Silty Loam,shallots
24.787548421210587,57.11407111943962,103.34370329602221,6.556194032051057,37.0,30.0,46.0,818.0,Loamy Soil,sweetpotato
26.327479599193847,81.21281745301599,291.074734550255,7.055868940960358,82.536,139.6931,149.520955,2.15,Loamy Soil,rice
24.620804523930424,84.64736427036804,168.40572976235583,6.750169794007461,119.64,83.85,190.36,3.13,Clay Loam,cabbage
24.01497622,82.05687182,185.2773389,6.98435366,70.28,146.825,147.4889,2.31,Loamy Soil,rice
23.14155762467893,79.60026287848063,247.21074320470004,6.0942630859942035,158.54,110.87,191.32,3.52,Silty Loam,cabbage
26.65482100295365,88.29257887362785,47.876818323280006,6.381714393140354,55.01,69.72,49.95,1.66,Acidic Soil,watermelon
29.35907982290232,93.70329845970416,100.68382083250103,7.342284993607588,64.18,107.56,74.77,0.7,Neutral Soil,orange
26.4,73.3,48.7,6.51,92.07,55.6,90.99,3.54,Clay Loam,garlic
27.8,81.0,180.1,5.57,133.73,87.61,131.54,1.82,Sandy Loam,chilli
27.33184302445449,75.29709705750389,106.77504512087407,7.413761012730281,93.63,53.75,107.07,2.06,Silty Loam,garlic
27.735739360017803,87.01029719112766,44.68179322091633,7.10043830143056,56.82,146.79828,70.66,1.09,Loamy Soil,mungbean
28.367381085420043,77.46956338280415,171.56247451067344,6.731045095870445,146.71,111.63,197.15,3.39,Clay Loam,cabbage
27.7938225157936,64.57054054534458,217.12097214582968,4.677438660081125,68.2,40.16,54.43,1.98,Acidic Soil,tea
25.567234678289623,92.01701508632497,102.16149845938673,7.446444194967957,62.4,81.64,66.39,2.42,Peaty Soil,orange
27.26302419302136,88.98835663121757,52.222930723503154,7.02466009635951,53.87,147.3403,144.39,2.3,Neutral Soil,mungbean
28.6,67.3,99.6,6.83,73.3,76.02,130.59,2.25,Silty Loam,garlic
24.92994759,85.00802358,48.75859458,6.195142279,55.74,61.69,48.08,1.48,Acidic Soil,watermelon
24.806568151502724,77.60402246954368,221.04505145456028,6.6137970480075,144.78,114.75,140.04,2.2,Silty Loam,chilli
24.6,76.5,143.1,6.64,132.54,103.08,154.59,2.88,Silty Loam,chilli
28.33,63.13,111.45,5.47,38.0,25.0,32.0,746.0,Sandy Soil,cassava
41.83090712626216,90.30425893633976,198.04844572768974,6.5696785377554425,92.29,110.64,120.33,1.01,Loamy Soil,papaya
32.241180720303554,49.86402633839763,97.76987196098376,5.35218420493644,60.8,39.87,47.55,1.83,Peaty Soil,mango
29.2,78.0,184.1,6.35,82.55,49.18,95.07,3.04,Loamy Soil,chives
25.006481823998346,84.0286522355878,231.5643517210188,6.659624091482175,141.74,93.6,163.25,3.55,Clay Loam,cabbage
33.8,73.0,90.9,6.22,29.3,69.9,86.34,2.02,Loamy Soil,peanut
26.5,75.6,183.7,6.41,27.09,46.77,62.67,2.69,Loamy Soil,soybean
22.240359938833546,84.19004637741129,233.36607318778948,6.340201584645775,72.73,68.91,91.25,0.93,Acidic Soil,rice
27.593352897515857,92.45936668709649,25.90324522971633,6.670007363229788,50.75,133.56,50.986,1.04,Neutral Soil,muskmelon
23.937033158620515,70.90737749833946,38.859721700754825,6.030883984603302,101.17,86.73,123.48,2.32,Silty Loam,shallots
28.006090351280232,79.23534068269599,242.24789541641255,6.415555314284158,126.82,92.29,168.34,2.68,Loamy Soil,chilli
26.783194355005765,89.62440311685326,191.15710251988102,6.188765699244448,172.36,118.19,195.84,3.92,Clay Loam,cabbage
34.97325936030399,91.42282568222966,163.03721514603706,6.587656161615359,81.29,113.96,106.97,2.03,Loamy Soil,papaya
27.754780048406406,62.81266515509708,113.12209646613009,5.410082704630646,23.0,18.0,25.0,706.0,Loamy Soil,cassava
27.245024655021343,63.349255394738755,66.25779894631219,6.122090017852667,101.28,62.41,133.77,2.2,Silty Loam,shallots
30.015922639620054,93.97871526982628,75.70535657566985,6.589722288183393,58.95,99.08,65.32,0.54,Loamy Soil,papaya
26.128925726619734,79.79979191787962,241.52500996998347,6.985609627880555,79.65,149.45895,142.943,1.43,Loamy Soil,rice
27.31372793,85.44815232,53.15223123,6.568795404,56.89,89.45,56.44,1.73,Loamy Soil,mungbean
27.341754982919696,80.9272184126878,225.11385105565174,6.663933271404412,151.91,80.19,192.68,3.78,Loamy Soil,cabbage
26.08824434760746,62.65461844080566,109.40704232782771,6.629481903836556,60.83,76.95,73.26,1.61,Loamy Soil,maize
29.728853494497535,91.62092248870819,19.336118304209844,6.745971838536291,53.13,125.89,47.5,0.72,Neutral Soil,muskmelon
20.634699793033597,90.9906052097444,111.52361248370636,7.883146078669785,61.46,60.88,55.64,0.71,Alkaline Soil,orange
32.684736718190635,89.24304173150736,106.29892904145262,6.519243302625364,69.91,81.09,65.86,2.17,Acidic Soil,orange
22.37,55.36,81.16,6.23,43.0,36.0,39.0,783.0,Loamy Soil,sweetpotato
27.6179588230303,86.61473727348066,51.01989559313867,6.418642764098515,53.65,71.76,52.06,1.46,Acidic Soil,mungbean
28.1,82.9,193.1,5.67,111.3,80.7,122.63,3.19,Loamy Soil,chilli
25.387149350597486,84.0630192836793,89.1908552741123,6.185980959360506,59.8395,57.67,55.64,1.57,Acidic Soil,banana
32.1363469431145,70.57997812513196,147.39401685269218,6.6398416087915475,27.42,55.62,71.78,1.54,Silty Loam,soybean
25.61400114157043,62.93663889849192,138.4434262783739,5.917370768582458,32.0,22.0,50.0,752.0,Sandy Soil,cassava
29.113819635195487,66.42590352387003,137.5499317885672,6.648963184503921,26.99,45.17,73.55,2.22,Silty Loam,soybean
24.8972823,80.52586088,185.197438,6.13428721,70.46,57.91,68.29,1.55,Peaty Soil,rice
29.56795698564858,69.79960813547741,59.79212474937733,6.394112087034124,13.08,56.12,70.46,1.2,Loamy Soil,peanut
26.172166834518787,57.22329049362966,182.1462777835855,4.76360728910203,62.55,36.67,51.78,1.22,Peaty Soil,tea
23.23227223363938,90.71996387709595,160.1681050593803,6.6203145900946545,69.89,108.28,101.75,0.73,Neutral Soil,papaya
29.32425969267269,71.51579873993725,101.90359474454543,6.730538288966805,29.32,45.81,63.11,1.97,Sandy Loam,mungbean
29.34932140847491,93.12347073909889,25.160092595833365,6.378641461514537,50.65,77.16,45.58,1.84,Acidic Soil,muskmelon
28.003191487128127,91.58906968429672,24.511978849492078,6.525113740449133,50.32,92.7,45.85,0.57,Neutral Soil,muskmelon
28.016114236764146,89.18673653334899,229.28244755273874,6.68698974668339,85.05,49.52,79.19,3.57,Loamy Soil,chives
27.73933986914041,83.37998990353076,44.74025736705518,6.924865738941683,54.61,144.297,114.94,1.35,Neutral Soil,mungbean
18.239446794730455,71.38912438791259,69.4590811162749,5.796278775059013,52.19,46.78,46.29,2.23,Acidic Soil,maize
21.31615361,63.99928025,216.1093103,4.5280571,66.38,37.77,51.66,0.64,Acidic Soil,tea
